customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureSegment,MonthlyChargesSegment,ContractSegment,LTV,HighRiskHighValue
770,0,0,0,1,44,1,2,0,0,2,0,0,2,2,1,1,3,77.55,3004,0,24-48 mois,60-90$,One Year,3412.2,False
3065,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,19.85,5088,0,0-12 mois,0-30$,Month-to-Month,79.4,False
2263,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.25,5505,1,0-12 mois,60-90$,Month-to-Month,70.25,False
1944,0,0,1,1,37,1,2,1,0,0,0,0,2,2,0,1,2,95.25,2878,0,24-48 mois,90+$,Month-to-Month,3524.25,False
598,0,1,0,0,10,1,0,1,0,0,2,0,0,2,0,1,1,84.6,6252,1,0-12 mois,60-90$,Month-to-Month,846.0,False
4489,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,1,0,25.05,6217,0,24-48 mois,0-30$,Month-to-Month,851.7,False
5899,1,0,1,0,35,0,1,0,2,0,2,0,2,2,1,0,1,53.15,1531,0,24-48 mois,30-60$,One Year,1860.25,False
4576,0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,2,20.15,6344,0,0-12 mois,0-30$,Month-to-Month,80.6,False
91,0,1,1,0,39,1,2,1,0,0,0,2,2,2,0,1,2,101.25,3372,0,24-48 mois,90+$,Month-to-Month,3948.75,False
836,1,1,1,0,43,1,0,1,0,2,2,0,2,2,1,1,0,100.55,3664,0,24-48 mois,90+$,One Year,4323.65,False
5535,0,0,1,1,17,1,2,2,1,1,1,1,1,1,0,0,3,24.1,3487,1,12-24 mois,0-30$,Month-to-Month,409.70000000000005,False
4511,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.3,994,0,48-72 mois,0-30$,Two Year,1543.3,False
4176,0,0,1,0,49,1,2,0,2,2,2,0,0,2,1,0,2,71.8,3005,0,48-72 mois,60-90$,One Year,3518.2,False
4433,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.7,315,0,0-12 mois,0-30$,One Year,78.8,False
2483,0,0,1,1,64,0,1,0,0,2,2,2,0,2,2,0,2,49.85,2794,0,48-72 mois,30-60$,Two Year,3190.4,False
3505,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,69.6,1693,0,0-12 mois,60-90$,Month-to-Month,208.79999999999998,False
6419,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.75,1488,0,0-12 mois,0-30$,Month-to-Month,19.75,False
2004,1,0,1,0,40,1,0,1,0,2,2,0,0,0,1,0,2,80.8,2724,0,24-48 mois,60-90$,One Year,3232.0,False
3354,0,0,0,1,1,1,0,0,2,2,0,2,0,0,0,1,2,60.0,4909,1,0-12 mois,30-60$,Month-to-Month,60.0,False
3709,1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,1,2,86.55,5204,1,0-12 mois,60-90$,Month-to-Month,692.4,False
4951,0,1,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.85,1622,1,0-12 mois,0-30$,Month-to-Month,20.85,False
1732,0,1,1,0,34,1,0,0,0,0,2,2,2,0,1,0,0,64.2,1735,0,24-48 mois,60-90$,One Year,2182.8,False
2693,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.0,3027,0,0-12 mois,30-60$,Month-to-Month,35.0,False
3560,0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,2,50.75,1640,1,24-48 mois,30-60$,Month-to-Month,1979.25,False
109,0,1,1,0,58,1,0,1,2,2,0,2,2,2,1,1,1,105.5,5047,1,48-72 mois,90+$,One Year,6119.0,True
3111,1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,2,19.2,6333,0,24-48 mois,0-30$,Two Year,864.0,False
3045,1,1,0,0,6,1,0,1,2,0,0,0,2,0,0,1,0,85.15,4259,1,0-12 mois,60-90$,Month-to-Month,510.90000000000003,False
6592,1,0,0,0,43,1,0,1,2,2,2,2,0,0,1,1,1,90.65,3320,0,24-48 mois,90+$,One Year,3897.9500000000003,False
6741,1,0,1,1,41,1,0,2,1,1,1,1,1,1,2,1,3,20.0,6280,0,24-48 mois,0-30$,Two Year,820.0,False
3837,1,0,0,0,5,1,0,1,0,2,0,0,0,0,0,1,2,74.65,3278,0,0-12 mois,60-90$,Month-to-Month,373.25,False
219,1,0,0,0,72,0,1,0,2,0,2,2,2,2,2,1,1,61.2,3727,0,48-72 mois,60-90$,Two Year,4406.400000000001,False
3977,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.95,5375,0,0-12 mois,0-30$,One Year,79.8,False
2767,1,0,1,1,9,1,0,0,0,2,0,2,0,0,0,0,3,54.8,3847,0,0-12 mois,30-60$,Month-to-Month,493.2,False
3780,1,1,1,0,72,1,2,0,0,0,2,0,2,2,2,1,1,73.45,4451,0,48-72 mois,60-90$,Two Year,5288.400000000001,False
673,0,0,1,0,33,1,0,0,0,0,0,2,0,0,1,1,3,51.45,1280,0,24-48 mois,30-60$,One Year,1697.8500000000001,False
1223,0,0,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,80.45,4737,0,48-72 mois,60-90$,Two Year,5792.400000000001,False
94,1,0,1,0,22,1,0,0,2,0,0,2,0,0,0,1,2,54.2,288,1,12-24 mois,30-60$,Month-to-Month,1192.4,False
1332,0,0,1,0,70,1,2,1,0,2,2,2,2,2,1,1,2,109.5,5855,1,48-72 mois,90+$,One Year,7665.0,True
443,1,0,1,1,21,1,2,1,0,2,2,0,2,2,0,0,2,104.4,1772,1,12-24 mois,90+$,Month-to-Month,2192.4,False
4764,1,0,0,0,15,1,0,1,0,0,2,0,2,0,0,0,2,85.3,402,0,12-24 mois,60-90$,Month-to-Month,1279.5,False
2306,1,1,1,0,29,1,2,1,0,0,0,2,0,0,0,1,2,79.3,2056,0,24-48 mois,60-90$,Month-to-Month,2299.7,False
4581,0,0,1,1,15,1,0,0,0,2,2,2,2,2,0,0,0,76.5,291,0,12-24 mois,60-90$,Month-to-Month,1147.5,False
3743,1,1,1,1,71,1,2,1,2,2,0,0,2,2,0,1,1,105.1,5796,1,48-72 mois,90+$,Month-to-Month,7462.099999999999,True
542,1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,25.4,1355,0,48-72 mois,0-30$,Two Year,1828.8,False
97,0,0,1,0,19,1,2,1,0,0,0,0,2,0,0,1,2,86.85,1012,0,12-24 mois,60-90$,Month-to-Month,1650.1499999999999,False
2658,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,1486,0,0-12 mois,0-30$,Month-to-Month,19.65,False
3675,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,75.7,5774,1,0-12 mois,60-90$,Month-to-Month,75.7,False
3155,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.55,6172,0,0-12 mois,30-60$,Month-to-Month,91.1,False
5019,0,1,1,1,11,1,2,1,0,0,2,0,0,0,0,1,1,78.1,6248,0,0-12 mois,60-90$,Month-to-Month,859.0999999999999,False
3968,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.3,1919,0,0-12 mois,0-30$,One Year,231.60000000000002,False
4456,0,0,1,0,70,1,2,1,0,2,2,2,2,2,2,1,2,110.5,5892,0,48-72 mois,90+$,Two Year,7735.0,False
1272,0,1,1,0,20,1,2,1,0,0,2,0,2,0,0,0,2,90.8,1553,1,12-24 mois,90+$,Month-to-Month,1816.0,False
5818,0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,0,20.3,3982,0,12-24 mois,0-30$,Month-to-Month,466.90000000000003,False
5704,1,1,0,0,49,1,2,0,2,2,2,2,0,2,2,0,1,81.35,3472,0,48-72 mois,60-90$,Two Year,3986.1499999999996,False
4319,0,0,1,1,4,1,2,1,0,2,0,0,2,2,0,1,2,97.95,3286,1,0-12 mois,90+$,Month-to-Month,391.8,False
235,1,0,0,0,32,1,2,1,2,2,0,2,2,2,0,1,1,108.15,2972,1,24-48 mois,90+$,Month-to-Month,3460.8,False
6282,1,0,0,1,2,1,0,0,0,0,0,0,0,2,0,1,2,55.3,157,0,0-12 mois,30-60$,Month-to-Month,110.6,False
5793,1,1,1,0,69,0,1,0,2,2,0,0,2,2,2,0,1,56.55,3376,0,48-72 mois,30-60$,Two Year,3901.95,False
6926,1,0,0,0,6,1,0,1,0,0,0,0,2,0,0,1,1,80.5,3926,1,0-12 mois,60-90$,Month-to-Month,483.0,False
742,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,3,19.7,4185,0,12-24 mois,0-30$,Two Year,472.79999999999995,False
1598,0,0,0,0,32,1,2,1,0,2,2,0,2,2,1,1,1,104.05,2959,0,24-48 mois,90+$,One Year,3329.6,False
4294,0,0,0,0,27,1,0,0,2,2,0,0,0,0,2,0,0,52.85,899,0,24-48 mois,30-60$,Two Year,1426.95,False
2159,0,1,1,0,27,1,2,1,2,0,0,2,2,2,0,1,0,104.3,2472,1,24-48 mois,90+$,Month-to-Month,2816.1,False
5546,1,0,0,0,58,1,2,1,0,0,0,2,0,0,0,0,0,80.65,4061,0,48-72 mois,60-90$,Month-to-Month,4677.700000000001,False
5697,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.35,5568,1,0-12 mois,60-90$,Month-to-Month,71.35,False
6789,0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,1,1,24.65,3986,0,12-24 mois,0-30$,Two Year,443.7,False
1999,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,1,0,21.3,80,0,24-48 mois,0-30$,Two Year,1001.1,False
6133,0,0,1,1,70,1,2,1,0,2,2,2,2,2,2,1,2,110.2,5860,0,48-72 mois,90+$,Two Year,7714.0,False
2350,0,0,0,0,13,1,2,1,0,2,2,2,0,0,0,0,2,89.4,258,1,12-24 mois,60-90$,Month-to-Month,1162.2,False
2846,0,0,1,1,36,1,0,0,2,0,0,0,0,0,0,0,1,51.05,1366,0,24-48 mois,30-60$,Month-to-Month,1837.8,False
5091,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,1,3,19.8,569,0,48-72 mois,0-30$,Two Year,1326.6000000000001,False
3476,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.9,1593,0,0-12 mois,0-30$,Month-to-Month,199.0,False
1085,1,1,0,0,19,1,0,1,2,0,0,0,0,2,0,1,2,87.3,1107,0,12-24 mois,60-90$,Month-to-Month,1658.7,False
3376,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,19.85,591,0,48-72 mois,0-30$,Two Year,1409.3500000000001,False
4537,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,3,89.4,5140,0,48-72 mois,60-90$,Two Year,6436.8,False
6508,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,20.0,6407,0,24-48 mois,0-30$,Two Year,960.0,False
6171,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1606,0,0-12 mois,0-30$,Month-to-Month,20.05,False
5656,1,0,1,1,18,1,0,0,2,0,2,2,2,2,0,0,2,83.25,1071,0,12-24 mois,60-90$,Month-to-Month,1498.5,False
3553,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.6,1617,1,0-12 mois,0-30$,Month-to-Month,20.6,False
2941,1,1,1,0,67,1,2,1,0,2,0,2,2,2,2,0,0,102.9,5492,0,48-72 mois,90+$,Two Year,6894.3,False
6266,1,0,1,1,69,0,1,0,2,0,2,2,0,0,2,0,3,39.1,2406,0,48-72 mois,30-60$,Two Year,2697.9,False
4150,1,0,0,0,19,1,2,1,0,2,0,0,2,2,0,1,2,99.95,1533,1,12-24 mois,90+$,Month-to-Month,1899.05,False
3613,1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,3,114.5,6149,0,48-72 mois,90+$,Two Year,8244.0,False
1640,0,1,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,20.2,5695,0,24-48 mois,0-30$,Two Year,767.6,False
946,1,1,1,0,40,1,0,0,0,0,0,0,0,2,1,0,2,55.8,1924,0,24-48 mois,30-60$,One Year,2232.0,False
2496,0,0,1,1,61,1,2,2,1,1,1,1,1,1,2,1,3,24.2,825,0,48-72 mois,0-30$,Two Year,1476.2,False
3377,0,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,1,81.0,6089,1,0-12 mois,60-90$,Month-to-Month,810.0,False
6837,1,0,1,0,32,1,2,0,2,0,0,2,2,0,1,1,1,72.8,1967,0,24-48 mois,60-90$,One Year,2329.6,False
3272,0,0,0,0,21,1,2,1,0,2,0,0,2,2,0,1,1,99.85,1598,0,12-24 mois,90+$,Month-to-Month,2096.85,False
2334,0,1,0,0,59,1,2,1,0,0,2,0,2,2,1,1,2,99.5,4831,0,48-72 mois,90+$,One Year,5870.5,False
1649,0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,1,2,70.15,6357,1,12-24 mois,60-90$,Month-to-Month,911.95,False
638,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,1,20.25,62,0,24-48 mois,0-30$,Two Year,951.75,False
5287,1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,1,0,26.0,1335,0,48-72 mois,0-30$,Two Year,1794.0,False
5415,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,1,19.9,2862,0,0-12 mois,0-30$,Month-to-Month,39.8,False
987,0,0,1,1,22,1,0,2,1,1,1,1,1,1,0,0,0,19.05,3866,0,12-24 mois,0-30$,Month-to-Month,419.1,False
4194,1,1,1,0,15,1,2,1,2,0,2,0,2,0,0,1,2,96.5,716,0,12-24 mois,90+$,Month-to-Month,1447.5,False
4493,0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.85,94,0,48-72 mois,0-30$,Two Year,1052.0500000000002,False
3925,0,1,1,0,28,1,2,2,1,1,1,1,1,1,0,0,3,25.7,5689,0,24-48 mois,0-30$,Month-to-Month,719.6,False
4127,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,20.3,4020,0,12-24 mois,0-30$,One Year,446.6,False
7025,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,5503,1,0-12 mois,60-90$,Month-to-Month,70.15,False
3189,1,1,1,0,16,1,0,1,0,0,2,2,0,2,0,1,2,91.55,976,0,12-24 mois,90+$,Month-to-Month,1464.8,False
768,0,0,1,1,48,0,1,0,2,2,0,2,0,0,2,0,3,39.4,1580,0,24-48 mois,30-60$,Two Year,1891.1999999999998,False
978,1,1,1,0,30,1,2,1,2,2,2,2,2,0,0,1,0,105.7,2764,0,24-48 mois,90+$,Month-to-Month,3171.0,False
6777,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.25,1932,0,0-12 mois,60-90$,Month-to-Month,210.75,False
488,1,1,0,0,57,1,2,1,2,0,0,2,0,2,2,0,2,93.75,4658,0,48-72 mois,90+$,Two Year,5343.75,False
873,0,1,1,0,68,1,2,1,2,2,0,0,0,2,1,1,1,96.55,5251,1,48-72 mois,90+$,One Year,6565.4,True
811,0,0,1,0,23,1,0,0,0,0,0,2,2,0,1,0,0,60.0,633,0,12-24 mois,30-60$,One Year,1380.0,False
1325,0,0,1,0,65,1,0,0,0,0,0,2,2,0,2,1,1,59.8,3264,0,48-72 mois,30-60$,Two Year,3887.0,False
6118,1,0,1,0,44,1,0,1,0,0,0,0,2,2,1,1,0,90.65,3396,0,24-48 mois,90+$,One Year,3988.6000000000004,False
2373,0,0,1,1,71,1,2,1,2,2,2,0,2,2,2,1,0,109.0,5851,0,48-72 mois,90+$,Two Year,7739.0,False
4424,0,0,1,0,37,1,2,0,2,0,2,2,0,0,1,0,1,68.1,2126,0,24-48 mois,60-90$,One Year,2519.7,False
1052,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.4,2311,0,0-12 mois,0-30$,Month-to-Month,244.79999999999998,False
6094,1,0,1,1,69,1,2,0,0,2,2,2,2,2,2,1,0,81.95,4639,0,48-72 mois,60-90$,Two Year,5654.55,False
178,0,0,0,0,35,1,0,0,2,2,2,0,0,0,0,0,2,60.55,1589,0,24-48 mois,60-90$,Month-to-Month,2119.25,False
6858,1,0,0,0,5,1,0,0,0,2,0,2,0,2,0,1,0,65.6,2937,0,0-12 mois,60-90$,Month-to-Month,328.0,False
2837,1,0,1,1,58,1,2,1,0,0,0,0,2,0,2,0,0,82.5,4076,0,48-72 mois,60-90$,Two Year,4785.0,False
2991,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,1,0,82.3,4897,0,48-72 mois,60-90$,Two Year,5925.599999999999,False
4307,1,0,1,0,72,1,2,0,2,2,2,2,0,0,2,0,3,68.15,4063,0,48-72 mois,60-90$,Two Year,4906.8,False
2153,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.3,1611,0,0-12 mois,0-30$,Month-to-Month,20.3,False
1529,0,0,0,0,39,1,0,1,2,0,2,2,2,0,1,1,2,95.55,3185,1,24-48 mois,90+$,One Year,3726.45,False
1166,1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,1,20.2,130,0,48-72 mois,0-30$,One Year,1070.6,False
1227,0,0,0,0,27,1,0,1,0,0,2,2,0,2,0,1,2,89.2,2019,0,24-48 mois,60-90$,Month-to-Month,2408.4,False
3425,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,5448,1,0-12 mois,60-90$,Month-to-Month,69.65,False
977,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.3,6298,1,0-12 mois,60-90$,Month-to-Month,89.3,False
5243,0,0,1,0,18,1,0,1,2,0,0,0,0,0,0,0,2,74.8,805,0,12-24 mois,60-90$,Month-to-Month,1346.3999999999999,False
341,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.2,6360,0,24-48 mois,0-30$,Two Year,929.1999999999999,False
6106,0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,1,84.4,4978,0,48-72 mois,60-90$,Two Year,6076.8,False
4758,0,0,0,0,36,1,0,1,0,0,2,2,0,2,0,1,2,87.55,2669,1,24-48 mois,60-90$,Month-to-Month,3151.7999999999997,False
3370,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,2,25.15,6511,0,0-12 mois,0-30$,Month-to-Month,100.6,False
1926,0,0,0,0,25,1,0,2,1,1,1,1,1,1,2,0,1,19.8,4021,0,24-48 mois,0-30$,Two Year,495.0,False
672,0,0,1,1,40,0,1,0,0,2,0,0,2,2,0,1,2,50.85,1669,0,24-48 mois,30-60$,Month-to-Month,2034.0,False
5125,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,102.4,5182,0,48-72 mois,90+$,Month-to-Month,6451.200000000001,False
2437,0,1,0,0,15,1,0,1,2,0,2,2,0,2,0,1,3,96.3,790,1,12-24 mois,90+$,Month-to-Month,1444.5,False
2716,1,0,0,0,14,1,2,0,0,2,0,0,0,0,0,1,1,55.5,5853,0,12-24 mois,30-60$,Month-to-Month,777.0,False
795,1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,109.75,5988,0,48-72 mois,90+$,Two Year,7902.0,False
5005,1,0,0,0,39,1,2,1,2,2,0,0,2,2,0,1,2,106.4,3456,0,24-48 mois,90+$,Month-to-Month,4149.6,False
6039,0,0,1,1,47,0,1,0,2,2,2,0,2,2,2,1,1,60.0,2403,0,24-48 mois,30-60$,Two Year,2820.0,False
801,1,0,1,0,19,1,2,1,2,2,0,2,0,0,0,1,1,88.8,1158,0,12-24 mois,60-90$,Month-to-Month,1687.2,False
3163,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,85.2,4007,1,0-12 mois,60-90$,Month-to-Month,426.0,False
5721,0,0,0,0,13,0,1,0,0,0,0,0,0,2,0,1,2,35.1,3787,1,12-24 mois,30-60$,Month-to-Month,456.3,False
5060,0,0,0,0,17,1,2,1,0,0,2,0,0,0,0,0,0,80.05,627,0,12-24 mois,60-90$,Month-to-Month,1360.85,False
6125,1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,2,75.55,2073,0,24-48 mois,60-90$,Month-to-Month,2568.7,False
2490,0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,1,2,49.55,1701,0,24-48 mois,30-60$,Month-to-Month,2081.1,False
2906,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.3,3555,1,0-12 mois,60-90$,Month-to-Month,406.5,False
1066,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1146,0,48-72 mois,0-30$,Two Year,1696.8999999999999,False
1152,1,1,1,0,19,1,0,0,2,0,2,0,2,0,0,0,0,66.4,520,0,12-24 mois,60-90$,Month-to-Month,1261.6000000000001,False
5567,0,0,0,1,2,1,0,2,1,1,1,1,1,1,0,1,2,19.6,3034,1,0-12 mois,0-30$,Month-to-Month,39.2,False
5987,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,18.8,186,0,48-72 mois,0-30$,Two Year,1071.6000000000001,False
1661,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.4,5877,0,48-72 mois,90+$,Two Year,7804.8,False
5768,0,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,3,85.95,4324,0,0-12 mois,60-90$,Month-to-Month,515.7,False
6417,0,0,1,1,17,1,2,1,0,0,0,0,0,2,0,1,2,85.45,836,1,12-24 mois,60-90$,Month-to-Month,1452.65,False
4794,1,0,1,0,61,1,2,0,0,2,2,0,2,2,2,0,0,80.9,4183,0,48-72 mois,60-90$,Two Year,4934.900000000001,False
2387,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.0,5563,1,0-12 mois,60-90$,Month-to-Month,71.0,False
5748,1,0,1,1,48,1,2,1,2,2,2,2,2,2,2,0,1,111.8,4524,0,24-48 mois,90+$,Two Year,5366.4,False
536,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,1,20.6,2865,0,12-24 mois,0-30$,Month-to-Month,329.6,False
1809,1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,85.05,5752,1,0-12 mois,60-90$,Month-to-Month,765.4499999999999,False
245,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,44.6,404,0,0-12 mois,30-60$,Month-to-Month,133.8,False
3041,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,44.4,3740,1,0-12 mois,30-60$,Month-to-Month,44.4,False
2233,1,0,0,0,65,1,2,1,0,2,2,0,2,2,2,0,1,105.1,5281,0,48-72 mois,90+$,Two Year,6831.5,False
2363,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,115.15,6114,0,48-72 mois,90+$,Two Year,8060.5,False
1188,1,0,1,0,60,1,0,0,2,0,0,0,2,0,1,1,3,59.8,3083,0,48-72 mois,30-60$,One Year,3588.0,False
6390,0,0,1,0,69,1,2,2,1,1,1,1,1,1,1,1,2,26.3,1288,0,48-72 mois,0-30$,One Year,1814.7,False
6425,0,1,0,0,35,1,0,1,0,0,0,0,0,0,0,0,2,70.55,2060,0,24-48 mois,60-90$,Month-to-Month,2469.25,False
6946,0,0,0,0,22,1,0,2,1,1,1,1,1,1,0,1,3,20.05,3981,0,12-24 mois,0-30$,Month-to-Month,441.1,False
3774,1,0,1,1,66,1,2,0,0,2,2,0,2,2,2,0,0,79.85,4387,0,48-72 mois,60-90$,Two Year,5270.099999999999,False
943,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,5506,1,0-12 mois,60-90$,Month-to-Month,70.3,False
6682,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,79.35,5965,1,0-12 mois,60-90$,Month-to-Month,79.35,False
2200,1,0,1,1,34,1,2,1,0,0,2,0,0,2,0,1,1,90.05,2693,0,24-48 mois,90+$,Month-to-Month,3061.7,False
272,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1204,0,48-72 mois,0-30$,Two Year,1760.3999999999999,False
4918,1,0,1,1,31,0,1,0,2,0,2,2,2,2,1,0,2,59.95,1408,0,24-48 mois,30-60$,One Year,1858.45,False
4795,1,0,0,1,30,1,2,2,1,1,1,1,1,1,1,0,0,25.35,5632,0,24-48 mois,0-30$,One Year,760.5,False
6932,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,0,90.8,6052,1,0-12 mois,90+$,Month-to-Month,817.1999999999999,False
4263,1,0,1,1,20,1,0,1,0,0,0,0,0,0,0,1,2,70.45,869,1,12-24 mois,60-90$,Month-to-Month,1409.0,False
3501,1,1,1,0,19,0,1,0,0,2,2,0,0,0,0,1,1,34.3,4762,0,12-24 mois,30-60$,Month-to-Month,651.6999999999999,False
3558,0,0,1,0,65,1,2,1,2,0,2,0,2,2,0,1,2,105.05,5460,0,48-72 mois,90+$,Month-to-Month,6828.25,False
3235,0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.3,4929,0,24-48 mois,0-30$,Two Year,579.0,False
1974,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,19.15,437,0,0-12 mois,0-30$,One Year,114.89999999999999,False
2058,0,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,2,51.4,6467,0,0-12 mois,30-60$,Month-to-Month,102.8,False
6909,1,0,1,1,53,1,2,0,2,0,0,2,0,2,0,0,2,71.85,3275,0,48-72 mois,60-90$,Month-to-Month,3808.0499999999997,False
1406,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,75.4,4453,0,0-12 mois,60-90$,Month-to-Month,527.8000000000001,False
1048,0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,49.7,2556,0,48-72 mois,30-60$,One Year,3031.7000000000003,False
5069,1,1,0,0,70,0,1,0,0,0,0,0,2,2,1,1,2,45.25,2839,1,48-72 mois,30-60$,One Year,3167.5,False
2061,0,0,0,0,13,1,2,0,2,0,2,0,2,2,0,1,2,78.75,6520,0,12-24 mois,60-90$,Month-to-Month,1023.75,False
1024,1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,81.6,2439,0,24-48 mois,60-90$,One Year,2856.0,False
2011,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,70.4,974,0,0-12 mois,60-90$,Month-to-Month,140.8,False
3188,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.8,2107,1,0-12 mois,60-90$,Month-to-Month,227.39999999999998,False
2345,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,76.1,2226,0,0-12 mois,60-90$,Month-to-Month,228.29999999999998,False
6599,0,0,0,0,62,1,2,1,0,0,0,0,2,2,1,1,0,94.0,4751,0,48-72 mois,90+$,One Year,5828.0,False
7007,1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,103.95,5784,0,48-72 mois,90+$,Two Year,7484.400000000001,False
175,1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,0,19.95,429,0,48-72 mois,0-30$,Two Year,1256.85,False
4915,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,703,1,12-24 mois,60-90$,Month-to-Month,1426.0,False
2884,0,1,0,0,35,1,2,1,2,2,2,2,2,2,1,1,0,110.8,3282,0,24-48 mois,90+$,One Year,3878.0,False
2367,1,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,69.1,872,1,12-24 mois,60-90$,Month-to-Month,1451.1,False
